127.057436046716, 37.6180767967353
127.058203293092, 37.6200694057919
127.05881060974359, 37.62030155947812
127.057609148638, 37.6192876400272
127.05878772699671, 37.62001145287181
127.057314743468, 37.6194139216729
127.058425504853, 37.6203251764627
127.057597646485, 37.6190605967224
127.05874302041659, 37.62077641358956
127.057293709771, 37.6185733102653
127.05721248823, 37.6190067248214
127.05831215165, 37.6202207179696
127.058203273425, 37.6200441781477
127.05868291742625, 37.62068904770362
127.057014407999, 37.6206754498678
127.057219278881, 37.6189995136264
127.057691705551, 37.619119114981
127.058275139664, 37.6192404616491
127.05721815792296, 37.619014830962605
127.058837160649, 37.620934039508
127.058321210548, 37.6202171095369
